"ID","Year","113_Cause_Name","Cause_Name_Year","State","Deaths","Age-adjusted_Death_Rate"
"316",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Arizona","12398","141.9"
"317",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Arkansas","8270","223.8"
"318",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","California","62797","142.9"
"319",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Colorado","7060","122.7"
"320",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Connecticut","7138","141.6"
"321",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Delaware","1990","158.4"
"322",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","District of Columbia","1284","189.8"
"323",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Florida","46440","145.8"
"324",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Georgia","18389","175.8"
"325",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Hawaii","2575","129.8"
"326",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Idaho","3084","162.5"
"327",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Illinois","25394","163.3"
"328",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Indiana","14445","183.2"
"329",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Iowa","7180","167.4"
"330",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Kansas","5723","158"
"331",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Kentucky","10343","195.9"
"332",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Louisiana","11260","214.4"
"333",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Maine","2844","143.5"
"334",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Maryland","11653","164.5"
"335",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Massachusetts","12140","134.7"
"336",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Michigan","25187","196.1"
"337",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Minnesota","8230","119.1"
"338",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Mississippi","7944","231.6"
"339",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Missouri","14820","191.1"
"340",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Montana","2164","155"
"341",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Nebraska","3581","149.3"
"342",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Nevada","6417","199.3"
"343",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","New Hampshire","2721","149.7"
"344",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","New Jersey","18840","162.3"
"345",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","New Mexico","3896","151.4"
"346",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","New York","44092","171.2"
"347",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","North Carolina","18808","156.5"
"348",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","North Dakota","1326","137.8"
"349",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Ohio","28008","186.2"
"350",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Oklahoma","10772","237.2"
"351",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Oregon","6942","134"
"352",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Pennsylvania","32312","176"
"353",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Rhode Island","2339","155.7"
"354",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","South Carolina","10418","172"
"355",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","South Dakota","1710","150.1"
"356",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Tennessee","16019","202.2"
"357",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Texas","45346","169.2"
"358",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Utah","3749","150.2"
"359",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Vermont","1332","152.5"
"360",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Virginia","14861","154.5"
"361",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Washington","11582","138.8"
"362",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","West Virginia","4849","192"
"363",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Wisconsin","11860","157.6"
"364",2017,"Diseases of heart (I00-I09,I11,I13,I20-I51)","Heart disease","Wyoming","1001","148.9"
"365",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","United States","55672","14.3"
"366",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Alabama","1176","20.2"
"367",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Alaska","66","11.7"
"368",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Arizona","876","10.1"
"369",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Arkansas","720","19.8"
"370",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","California","6340","14.6"
"371",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Colorado","577","10.1"
"372",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Connecticut","675","13.1"
"373",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Delaware","184","14.9"
"374",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","District of Columbia","79","11.4"
"375",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Florida","3057","9.6"
"376",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Georgia","1400","13.8"
"377",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Hawaii","637","29.6"
"378",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Idaho","255","13.7"
"379",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Illinois","2402","15.6"
"380",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Indiana","1078","13.8"
"381",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Iowa","578","13.2"
"382",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Kansas","546","15"
"383",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Kentucky","932","18.1"
"384",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Louisiana","785","15.1"
"385",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Maine","301","15.2"
"386",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Maryland","990","14"
"387",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Massachusetts","1433","15.9"
"388",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Michigan","1798","14.2"
"389",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Minnesota","697","9.9"
"390",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Mississippi","782","23"
"391",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Missouri","1281","16.7"
"392",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Montana","185","13.3"
"393",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Nebraska","393","16.2"
"394",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Nevada","636","19.6"
"395",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","New Hampshire","230","13.1"
"396",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","New Jersey","1337","11.7"
"397",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","New Mexico","338","13.6"
"398",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","New York","4517","17.7"
"399",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","North Carolina","2076","17.5"
"400",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","North Dakota","147","15.3"
"401",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Ohio","2243","14.9"
"402",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Oklahoma","625","13.9"
"403",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Oregon","573","11.1"
"404",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Pennsylvania","2718","14.6"
"405",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Rhode Island","206","13.9"
"406",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","South Carolina","723","12.3"
"407",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","South Dakota","217","19"
"408",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Tennessee","1656","21.3"
"409",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Texas","2954","11.2"
"410",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Utah","334","13.3"
"411",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Vermont","86","9.7"
"412",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Virginia","1245","13.1"
"413",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Washington","1041","12.6"
"414",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","West Virginia","458","18.2"
"415",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Wisconsin","974","12.9"
"416",2017,"Influenza and pneumonia (J09-J18)","Influenza and pneumonia","Wyoming","115","17.5"
"417",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","United States","47173","14"
"418",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Alabama","836","16.6"
"419",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Alaska","200","27"
"420",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Arizona","1327","18.2"
"421",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Arkansas","631","20.8"
"422",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","California","4312","10.5"
"423",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Colorado","1181","20.3"
"424",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Connecticut","405","10.5"
"425",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Delaware","112","11.6"
"426",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","District of Columbia","47","6.6"
"427",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Florida","3227","14"
"428",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Georgia","1451","13.6"
"429",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Hawaii","227","15.2"
"430",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Idaho","392","23.2"
"431",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Illinois","1474","11.2"
"432",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Indiana","1092","16.3"
"433",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Iowa","479","15"
"434",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Kansas","553","19.1"
"435",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Kentucky","770","16.9"
"436",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Louisiana","720","15.2"
"437",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Maine","274","18.9"
"438",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Maryland","630","9.9"
"439",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Massachusetts","682","9.5"
"440",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Michigan","1457","14.1"
"441",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Minnesota","783","13.9"
"442",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Mississippi","445","15"
"443",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Missouri","1151","18.5"
"444",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Montana","311","28.9"
"445",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Nebraska","275","14.7"
"446",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Nevada","627","20.3"
"447",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","New Hampshire","265","18.9"
"448",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","New Jersey","795","8.3"
"449",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","New Mexico","491","23.3"
"450",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","New York","1696","8.1"
"451",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","North Carolina","1521","14.3"
"452",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","North Dakota","154","20.1"
"453",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Ohio","1740","14.8"
"454",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oklahoma","756","19.1"
"455",2007,"All Causes","All causes","Pennsylvania","125104","793.2"
"456",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Oregon","825","19"
"457",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Pennsylvania","2030","15"
"458",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Rhode Island","129","11.8"
"459",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Carolina","838","16.3"
"460",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","South Dakota","191","22.5"
"461",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Tennessee","1166","16.8"
"462",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Texas","3778","13.4"
"463",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Utah","663","22.7"
"464",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Vermont","112","18.3"
"465",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Virginia","1179","13.4"
"466",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Washington","1297","16.9"
"467",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","West Virginia","393","21.1"
"468",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wisconsin","926","15.4"
"469",2017,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)","Suicide","Wyoming","157","26.9"
"470",2017,"Malignant neoplasms (C00-C97)","Cancer","United States","599108","152.5"
"471",2017,"Malignant neoplasms (C00-C97)","Cancer","Alabama","10410","170"
"472",2017,"Malignant neoplasms (C00-C97)","Cancer","Alaska","926","139.2"
"473",2017,"Malignant neoplasms (C00-C97)","Cancer","Arizona","12008","135.8"
"474",2017,"Malignant neoplasms (C00-C97)","Cancer","Arkansas","6517","173.6"
"475",2017,"Malignant neoplasms (C00-C97)","Cancer","California","59516","136.8"
"476",2017,"Malignant neoplasms (C00-C97)","Cancer","Colorado","7829","131"
"477",2017,"Malignant neoplasms (C00-C97)","Cancer","Connecticut","6608","139.6"
"478",2017,"Malignant neoplasms (C00-C97)","Cancer","Delaware","2085","160.4"
"479",2017,"Malignant neoplasms (C00-C97)","Cancer","District of Columbia","1031","152.8"
"480",2017,"Malignant neoplasms (C00-C97)","Cancer","Florida","45131","145.9"
"481",2017,"Malignant neoplasms (C00-C97)","Cancer","Georgia","17135","154.9"
"482",2017,"Malignant neoplasms (C00-C97)","Cancer","Hawaii","2456","128.6"
"483",2017,"Malignant neoplasms (C00-C97)","Cancer","Idaho","3020","153.2"
"484",2017,"Malignant neoplasms (C00-C97)","Cancer","Illinois","24150","157.9"
"485",2017,"Malignant neoplasms (C00-C97)","Cancer","Indiana","13462","170"
"486",2017,"Malignant neoplasms (C00-C97)","Cancer","Iowa","6449","158"
"487",2017,"Malignant neoplasms (C00-C97)","Cancer","Kansas","5494","157.2"
"488",2017,"Malignant neoplasms (C00-C97)","Cancer","Kentucky","10145","185.7"
"489",2017,"Malignant neoplasms (C00-C97)","Cancer","Louisiana","9513","174.9"
"490",2017,"Malignant neoplasms (C00-C97)","Cancer","Maine","3391","170.8"
"491",2017,"Malignant neoplasms (C00-C97)","Cancer","Maryland","10796","151.5"
"492",2017,"Malignant neoplasms (C00-C97)","Cancer","Massachusetts","12934","149.3"
"493",2017,"Malignant neoplasms (C00-C97)","Cancer","Michigan","20671","161.3"
"494",2017,"Malignant neoplasms (C00-C97)","Cancer","Minnesota","9896","146.8"
"495",2017,"Malignant neoplasms (C00-C97)","Cancer","Mississippi","6526","183.1"
