ID,Cause_Name,Deaths,Age-adjusted_Death_Rate,State
681,Alzheimer's disease,1475,41.3,Arkansas
682,Alzheimer's disease,15570,36.1,California
683,Alzheimer's disease,1835,34.7,Colorado
684,Alzheimer's disease,1035,20.3,Connecticut
685,Alzheimer's disease,329,27.4,Delaware
686,Alzheimer's disease,120,18.3,District of Columbia
687,Alzheimer's disease,7155,21.5,Florida
688,Alzheimer's disease,4021,44.8,Georgia
689,Alzheimer's disease,445,20.1,Hawaii
690,Alzheimer's disease,607,33.9,Idaho
691,Alzheimer's disease,3877,25.4,Illinois
692,Alzheimer's disease,2678,34.9,Indiana
693,Alzheimer's disease,1415,31.3,Iowa
694,Alzheimer's disease,855,23.1,Kansas
695,Alzheimer's disease,1728,35.1,Kentucky
696,Alzheimer's disease,2195,45,Louisiana
697,Alzheimer's disease,577,29.6,Maine
698,Alzheimer's disease,1178,17.4,Maryland
699,Alzheimer's disease,1708,18.6,Massachusetts
700,Alzheimer's disease,4249,33.6,Michigan
701,Alzheimer's disease,2219,31.8,Minnesota
702,Alzheimer's disease,1485,45.8,Mississippi
703,Alzheimer's disease,2302,30,Missouri
704,Alzheimer's disease,314,22.6,Montana
705,Alzheimer's disease,634,26.2,Nebraska
706,Alzheimer's disease,686,24.6,Nevada
707,Alzheimer's disease,430,24.8,New Hampshire
708,Alzheimer's disease,2435,21.1,New Jersey
709,Alzheimer's disease,583,23.5,New Mexico
710,Alzheimer's disease,3349,13.1,New York
711,Alzheimer's disease,4153,37.2,North Carolina
712,Alzheimer's disease,361,35.3,North Dakota
713,Alzheimer's disease,5031,33.4,Ohio
714,Alzheimer's disease,1590,36.1,Oklahoma
715,Alzheimer's disease,1786,34.8,Oregon
716,Alzheimer's disease,4185,21.7,Pennsylvania
717,Alzheimer's disease,422,26.7,Rhode Island
718,Alzheimer's disease,2481,45.3,South Carolina
719,Alzheimer's disease,449,37.1,South Dakota
720,Alzheimer's disease,3250,44.2,Tennessee
721,Alzheimer's disease,9135,37.8,Texas
722,Alzheimer's disease,116103,30.3,United States
723,Alzheimer's disease,904,39.3,Utah
724,Alzheimer's disease,310,35.8,Vermont
725,Alzheimer's disease,2408,26.8,Virginia
726,Alzheimer's disease,3269,40.7,Washington
727,Alzheimer's disease,786,31.7,West Virginia
728,Alzheimer's disease,2256,29.6,Wisconsin
729,Alzheimer's disease,138,21.2,Wyoming
730,Stroke,2967,51.6,Alabama
731,Stroke,196,39,Alaska
732,Stroke,2556,29.8,Arizona
733,Stroke,1643,45.6,Arkansas
734,Stroke,15680,36.9,California
735,Stroke,1927,35.2,Colorado
736,Stroke,1269,26.3,Connecticut
737,Stroke,506,41.6,Delaware
738,Stroke,252,38.4,District of Columbia
739,Stroke,11854,37.3,Florida
740,Stroke,4349,44.3,Georgia
741,Stroke,675,34.3,Hawaii
742,Stroke,682,37.2,Idaho
743,Stroke,5658,37.8,Illinois
744,Stroke,3040,39.5,Indiana
745,Stroke,1388,32.3,Iowa
746,Stroke,1363,38.6,Kansas
747,Stroke,2057,40.4,Kentucky
748,Stroke,2322,46,Louisiana
749,Stroke,663,34.4,Maine
750,Stroke,2709,39.7,Maryland
751,Stroke,2468,27.9,Massachusetts
752,Stroke,4874,39,Michigan
753,Stroke,2197,32.5,Minnesota
754,Stroke,1705,50.6,Mississippi
755,Stroke,3069,40.4,Missouri
756,Stroke,440,32.5,Montana
757,Stroke,787,33.2,Nebraska
758,Stroke,1096,35.9,Nevada
759,Stroke,490,28,New Hampshire
760,Stroke,3401,30.4,New Jersey
761,Stroke,885,35.5,New Mexico
762,Stroke,6258,25.5,New York
763,Stroke,4940,43,North Carolina
764,Stroke,311,32.7,North Dakota
765,Stroke,5987,40.6,Ohio
766,Stroke,1859,41.8,Oklahoma
767,Stroke,1943,37.8,Oregon
768,Stroke,6730,37,Pennsylvania
769,Stroke,399,26.8,Rhode Island
770,Stroke,2627,45.5,South Carolina
771,Stroke,420,35.8,South Dakota
772,Stroke,3508,46,Tennessee
773,Stroke,10673,42,Texas
774,Stroke,142142,37.3,United States
775,Stroke,932,38.8,Utah
776,Stroke,247,29.2,Vermont
777,Stroke,3502,38.2,Virginia
778,Stroke,2910,35.8,Washington
779,Stroke,1039,41.7,West Virginia
780,Stroke,2481,33.3,Wisconsin
781,Stroke,208,31.7,Wyoming
782,CLRD,3326,56.2,Alabama
783,CLRD,238,41.5,Alaska
784,CLRD,3800,43.5,Arizona
785,CLRD,2169,59.1,Arkansas
786,CLRD,13710,32.6,California
787,CLRD,2575,46.4,Colorado
788,CLRD,1425,30.5,Connecticut
789,CLRD,544,43.7,Delaware
790,CLRD,152,24,District of Columbia
791,CLRD,11970,38,Florida
792,CLRD,4805,47.3,Georgia
793,CLRD,342,17.7,Hawaii
794,CLRD,865,45.7,Idaho
795,CLRD,5632,38.1,Illinois
796,CLRD,4214,54.6,Indiana
797,CLRD,2006,48.6,Iowa
798,CLRD,1654,48.3,Kansas
799,CLRD,3486,66.3,Kentucky
800,CLRD,2221,43,Louisiana
801,CLRD,928,47.4,Maine
802,CLRD,2072,30.5,Maryland
803,CLRD,2674,31.4,Massachusetts
804,CLRD,5572,44.4,Michigan
805,CLRD,2369,35.8,Minnesota
806,CLRD,2116,62,Mississippi
807,CLRD,3961,52.1,Missouri
808,CLRD,722,51.9,Montana
809,CLRD,1117,48.9,Nebraska
810,CLRD,1778,56.6,Nevada
811,CLRD,684,39.3,New Hampshire
812,CLRD,3064,27.9,New Jersey
813,CLRD,1131,44.4,New Mexico
814,CLRD,6860,28.4,New York
815,CLRD,5311,44.8,North Carolina
816,CLRD,314,34.7,North Dakota
817,CLRD,7015,47.5,Ohio
818,CLRD,2794,61.4,Oklahoma
819,CLRD,2080,40.4,Oregon
820,CLRD,6523,36.8,Pennsylvania
821,CLRD,445,31.3,Rhode Island
822,CLRD,2870,47.5,South Carolina
823,CLRD,426,38.3,South Dakota
824,CLRD,4318,54.7,Tennessee
825,CLRD,10107,39.5,Texas
826,CLRD,154596,40.6,United States
827,CLRD,875,35.8,Utah
828,CLRD,355,41.3,Vermont
829,CLRD,3233,34.6,Virginia
830,CLRD,3036,37.3,Washington
831,CLRD,1599,62.1,West Virginia
832,CLRD,2786,38.3,Wisconsin
833,CLRD,327,48.9,Wyoming
834,Diabetes,1183,20.1,Alabama
835,Diabetes,124,19.3,Alaska
836,Diabetes,2025,23.9,Arizona
837,Diabetes,920,25.4,Arkansas
838,Diabetes,9124,21.4,California
839,Diabetes,938,16.2,Colorado
840,Diabetes,699,14.9,Connecticut
841,Diabetes,203,17,Delaware
842,Diabetes,127,19.8,District of Columbia
843,Diabetes,5782,19.5,Florida
844,Diabetes,2238,21.2,Georgia
845,Diabetes,285,15.1,Hawaii
846,Diabetes,375,19.8,Idaho
847,Diabetes,2781,18.7,Illinois
848,Diabetes,1992,26,Indiana
849,Diabetes,847,20.9,Iowa
850,Diabetes,727,21.2,Kansas
851,Diabetes,1479,28.4,Kentucky
852,Diabetes,1324,25.5,Louisiana
853,Diabetes,463,23.9,Maine
854,Diabetes,1358,19.6,Maryland
855,Diabetes,1268,14.9,Massachusetts
856,Diabetes,2672,21.5,Michigan
857,Diabetes,1265,19.2,Minnesota
858,Diabetes,1084,31.9,Mississippi
859,Diabetes,1508,20.1,Missouri
860,Diabetes,311,23.6,Montana
861,Diabetes,501,21.9,Nebraska
862,Diabetes,580,17.9,Nevada
863,Diabetes,316,17.9,New Hampshire
864,Diabetes,1949,17.8,New Jersey
865,Diabetes,678,27.2,New Mexico
866,Diabetes,4038,16.9,New York
867,Diabetes,2811,23.5,North Carolina
868,Diabetes,171,19.4,North Dakota
869,Diabetes,3568,24.6,Ohio
870,Diabetes,1393,30.8,Oklahoma
871,Diabetes,1240,24,Oregon
872,Diabetes,3560,20.3,Pennsylvania
873,Diabetes,239,16.9,Rhode Island
874,Diabetes,1369,22.3,South Carolina
875,Diabetes,253,23.7,South Dakota
876,Diabetes,1883,24,Tennessee
877,Diabetes,5470,20.3,Texas
878,Diabetes,80058,21,United States
879,Diabetes,624,24.6,Utah
880,Diabetes,166,20.5,Vermont
881,Diabetes,2062,21.7,Virginia
882,Diabetes,1673,20.3,Washington
883,Diabetes,860,34.8,West Virginia
884,Diabetes,1440,19.9,Wisconsin
885,Diabetes,112,16.6,Wyoming
886,Heart disease,12832,222.5,Alabama
887,Heart disease,831,141,Alaska
888,Heart disease,11957,138.9,Arizona
889,Heart disease,8090,223.7,Arkansas
890,Heart disease,61573,143.1,California
891,Heart disease,7277,129.8,Colorado
892,Heart disease,7051,144.3,Connecticut
893,Heart disease,1974,163.2,Delaware
894,Heart disease,1375,211.7,District of Columbia
895,Heart disease,45659,146.2,Florida
896,Heart disease,18143,179,Georgia
897,Heart disease,2488,127,Hawaii
898,Heart disease,2969,160,Idaho
899,Heart disease,25013,165.7,Illinois
900,Heart disease,13952,180.6,Indiana
901,Heart disease,6937,162.8,Iowa
902,Heart disease,5672,159.2,Kansas
903,Heart disease,10519,203,Kentucky
904,Heart disease,10943,213.1,Louisiana
905,Heart disease,2907,149.5,Maine
906,Heart disease,11390,164.3,Maryland
907,Heart disease,11921,134.8,Massachusetts
908,Heart disease,25304,200.6,Michigan
909,Heart disease,7825,114.9,Minnesota
910,Heart disease,7865,233.1,Mississippi
911,Heart disease,14579,192.1,Missouri
912,Heart disease,2138,154.4,Montana
913,Heart disease,3322,140.3,Nebraska
914,Heart disease,6457,205.9,Nevada
915,Heart disease,2631,151.1,New Hampshire
916,Heart disease,18597,164.7,New Jersey
917,Heart disease,3800,150.6,New Mexico
918,Heart disease,44076,177.8,New York
919,Heart disease,18266,155.8,North Carolina
920,Heart disease,1338,140.9,North Dakota
921,Heart disease,27410,185.1,Ohio
922,Heart disease,10209,228.2,Oklahoma
923,Heart disease,6968,135,Oregon
924,Heart disease,31990,176.2,Pennsylvania
925,Heart disease,2256,152.4,Rhode Island
926,Heart disease,10195,173.8,South Carolina
927,Heart disease,1729,153.4,South Dakota
928,Heart disease,15429,198.8,Tennessee
929,Heart disease,43772,167.7,Texas
930,Heart disease,635260,165.5,United States
931,Heart disease,3636,150,Utah
932,Heart disease,1366,158.8,Vermont
933,Heart disease,14124,150.7,Virginia
934,Heart disease,11161,136.1,Washington
935,Heart disease,4767,191,West Virginia
936,Heart disease,11526,154.9,Wisconsin
937,Heart disease,1051,157.8,Wyoming
938,Influenza and pneumonia,987,17.1,Alabama
939,Influenza and pneumonia,61,12.5,Alaska
940,Influenza and pneumonia,885,10.4,Arizona
941,Influenza and pneumonia,623,17.1,Arkansas
942,Influenza and pneumonia,5981,14,California
943,Influenza and pneumonia,533,9.6,Colorado
944,Influenza and pneumonia,572,11.7,Connecticut
945,Influenza and pneumonia,132,10.7,Delaware
946,Influenza and pneumonia,78,11.5,District of Columbia
947,Influenza and pneumonia,2808,9.3,Florida
948,Influenza and pneumonia,1423,14.3,Georgia
949,Influenza and pneumonia,507,24.4,Hawaii
950,Influenza and pneumonia,207,11.3,Idaho
951,Influenza and pneumonia,2178,14.5,Illinois
952,Influenza and pneumonia,962,12.6,Indiana
953,Influenza and pneumonia,504,11.6,Iowa
954,Influenza and pneumonia,522,14.4,Kansas
955,Influenza and pneumonia,888,17.3,Kentucky
956,Influenza and pneumonia,720,14.3,Louisiana
957,Influenza and pneumonia,231,12,Maine
958,Influenza and pneumonia,1025,15.1,Maryland
959,Influenza and pneumonia,1251,14.1,Massachusetts
960,Influenza and pneumonia,1672,13.7,Michigan
961,Influenza and pneumonia,529,7.8,Minnesota
962,Influenza and pneumonia,785,23.4,Mississippi
963,Influenza and pneumonia,1150,15.1,Missouri
964,Influenza and pneumonia,147,11.1,Montana
965,Influenza and pneumonia,342,14.3,Nebraska
966,Influenza and pneumonia,567,18.1,Nevada
967,Influenza and pneumonia,203,11.8,New Hampshire
968,Influenza and pneumonia,1208,10.7,New Jersey
969,Influenza and pneumonia,353,14.6,New Mexico
970,Influenza and pneumonia,4513,18.3,New York
971,Influenza and pneumonia,1896,16.5,North Carolina
972,Influenza and pneumonia,134,14.5,North Dakota
973,Influenza and pneumonia,2187,15,Ohio
974,Influenza and pneumonia,546,12.4,Oklahoma
975,Influenza and pneumonia,452,8.9,Oregon
976,Influenza and pneumonia,2491,13.9,Pennsylvania
977,Influenza and pneumonia,165,11,Rhode Island
978,Influenza and pneumonia,690,12,South Carolina
979,Influenza and pneumonia,195,16.7,South Dakota
980,Influenza and pneumonia,1533,20.1,Tennessee
981,Influenza and pneumonia,2860,11.1,Texas
982,Influenza and pneumonia,51537,13.5,United States
983,Influenza and pneumonia,380,15.5,Utah
984,Influenza and pneumonia,59,7,Vermont
985,Influenza and pneumonia,1177,12.7,Virginia
986,Influenza and pneumonia,815,10,Washington
987,Influenza and pneumonia,423,17.3,West Virginia
988,Influenza and pneumonia,888,11.9,Wisconsin
989,Influenza and pneumonia,99,15,Wyoming
990,Suicide,788,15.7,Alabama
991,Suicide,193,25.8,Alaska
992,Suicide,1271,17.7,Arizona
993,Suicide,555,18.2,Arkansas
994,Suicide,4294,10.5,California
995,Suicide,1168,20.5,Colorado
996,Suicide,397,10.1,Connecticut
997,Suicide,119,11.5,Delaware
998,Suicide,40,5.2,District of Columbia
999,Suicide,3143,14,Florida
1000,Suicide,1409,13.3,Georgia
1001,Suicide,174,12.1,Hawaii
1002,Suicide,351,21.4,Idaho
1003,Suicide,1415,10.7,Illinois
1004,Suicide,1034,15.4,Indiana
1005,Suicide,451,14.6,Iowa
1006,Suicide,514,17.9,Kansas
1007,Suicide,756,16.8,Kentucky
1008,Suicide,677,14.2,Louisiana
1009,Suicide,226,15.9,Maine
1010,Suicide,586,9.4,Maryland
1011,Suicide,631,8.8,Massachusetts
1012,Suicide,1364,13.3,Michigan
1013,Suicide,745,13.2,Minnesota
1014,Suicide,383,12.7,Mississippi
1015,Suicide,1133,18.4,Missouri
1016,Suicide,267,25.9,Montana
1017,Suicide,246,13.1,Nebraska
1018,Suicide,650,21.4,Nevada
1019,Suicide,244,17.2,New Hampshire
1020,Suicide,687,7.2,New Jersey
1021,Suicide,471,22.5,New Mexico
1022,Suicide,1679,8.1,New York
1023,Suicide,1373,13,North Carolina
1024,Suicide,140,19,North Dakota
1025,Suicide,1707,14.2,Ohio
1026,Suicide,822,21,Oklahoma
1027,Suicide,772,17.8,Oregon
1028,Suicide,1970,14.7,Pennsylvania
1029,Suicide,126,11.2,Rhode Island
1030,Suicide,815,15.7,South Carolina
1031,Suicide,163,20.2,South Dakota
1032,Suicide,1111,16.3,Tennessee
1033,Suicide,3488,12.6,Texas
1034,Suicide,44965,13.5,United States
1035,Suicide,620,21.8,Utah
1036,Suicide,118,17.3,Vermont
1037,Suicide,1166,13.2,Virginia
1038,Suicide,1141,14.9,Washington
1039,Suicide,362,19.3,West Virginia
1040,Suicide,866,14.7,Wisconsin
1041,Suicide,144,25.2,Wyoming
1042,Cancer,10419,174,Alabama
1043,Cancer,995,158.7,Alaska
1044,Cancer,11876,136.8,Arizona
1045,Cancer,6612,178.8,Arkansas
1046,Cancer,59515,139.7,California
1047,Cancer,7928,137.1,Colorado
1048,Cancer,6696,144.9,Connecticut
1049,Cancer,2124,170.8,Delaware
1050,Cancer,1044,160.1,District of Columbia
1051,Cancer,44266,146.9,Florida
1052,Cancer,17184,160.2,Georgia
1053,Cancer,2401,128.7,Hawaii
1054,Cancer,2884,150.9,Idaho
1055,Cancer,24389,163.5,Illinois
1056,Cancer,13424,172.5,Indiana
1057,Cancer,6432,159.8,Iowa
1058,Cancer,5484,158.6,Kansas
1059,Cancer,10363,193.8,Kentucky
1060,Cancer,9149,171.9,Louisiana
1061,Cancer,3275,168.9,Maine
1062,Cancer,10911,156.5,Maryland
1063,Cancer,12717,150.2,Massachusetts
1064,Cancer,20870,166.4,Michigan
1065,Cancer,9857,148.6,Minnesota
1066,Cancer,6568,187.7,Mississippi
1067,Cancer,12696,167,Missouri
1068,Cancer,2031,145.9,Montana
1069,Cancer,3477,153.6,Nebraska
1070,Cancer,5214,157.3,Nevada
1071,Cancer,2875,164.1,New Hampshire
1072,Cancer,16377,149.7,New Jersey
1073,Cancer,3560,138.8,New Mexico
1074,Cancer,35368,147.5,New York
1075,Cancer,19523,161.6,North Carolina
1076,Cancer,1253,142.7,North Dakota
1077,Cancer,25509,173.4,Ohio
1078,Cancer,8115,177.8,Oklahoma
1079,Cancer,8078,155.9,Oregon
1080,Cancer,28492,164.7,Pennsylvania
1081,Cancer,2171,158,Rhode Island
1082,Cancer,10356,167.7,South Carolina
1083,Cancer,1694,156.7,South Dakota
1084,Cancer,14450,179.9,Tennessee
1085,Cancer,40195,148.5,Texas
1086,Cancer,598038,155.8,United States
1087,Cancer,3125,122.4,Utah
1088,Cancer,1356,158.4,Vermont
1089,Cancer,15027,156.1,Virginia
1090,Cancer,12594,150.9,Washington
1091,Cancer,4659,182.2,West Virginia
1092,Cancer,11498,158,Wisconsin
1093,Cancer,962,140.9,Wyoming
1094,Kidney disease,1012,17.4,Alabama
1095,Kidney disease,53,10,Alaska
1096,Kidney disease,487,5.7,Arizona
1097,Kidney disease,722,20,Arkansas
1098,Kidney disease,3640,8.6,California
1099,Kidney disease,491,8.9,Colorado
1100,Kidney disease,570,12.1,Connecticut
1101,Kidney disease,208,17.1,Delaware
1102,Kidney disease,57,9,District of Columbia
1103,Kidney disease,3144,10.2,Florida
1104,Kidney disease,1864,18.4,Georgia
1105,Kidney disease,215,11.2,Hawaii
1106,Kidney disease,190,10.3,Idaho
1107,Kidney disease,2518,17,Illinois
1108,Kidney disease,1411,18.4,Indiana
1109,Kidney disease,352,8.3,Iowa
1110,Kidney disease,533,15,Kansas
1111,Kidney disease,1034,20.3,Kentucky
1112,Kidney disease,1153,22.6,Louisiana
1113,Kidney disease,239,12.4,Maine
1114,Kidney disease,823,12.1,Maryland
1115,Kidney disease,1139,13.2,Massachusetts
1116,Kidney disease,1791,14.3,Michigan
1117,Kidney disease,588,8.8,Minnesota
1118,Kidney disease,763,22.8,Mississippi
1119,Kidney disease,1483,19.6,Missouri
1120,Kidney disease,155,11.3,Montana
1121,Kidney disease,220,9.5,Nebraska
1122,Kidney disease,274,8.8,Nevada
1123,Kidney disease,161,9.4,New Hampshire
1124,Kidney disease,1535,13.8,New Jersey
1125,Kidney disease,293,11.7,New Mexico
1126,Kidney disease,2385,9.8,New York
1127,Kidney disease,2002,17.1,North Carolina
1128,Kidney disease,106,11.3,North Dakota
1129,Kidney disease,2262,15.4,Ohio
1130,Kidney disease,577,12.9,Oklahoma
1131,Kidney disease,398,7.7,Oregon
1132,Kidney disease,2813,15.7,Pennsylvania
1133,Kidney disease,141,9.9,Rhode Island
1134,Kidney disease,897,15.3,South Carolina
1135,Kidney disease,90,7.6,South Dakota
1136,Kidney disease,1150,14.9,Tennessee
1137,Kidney disease,4125,15.8,Texas
1138,Kidney disease,50046,13.1,United States
1139,Kidney disease,370,15.2,Utah
1140,Kidney disease,30,3.7,Vermont
1141,Kidney disease,1543,16.6,Virginia
1142,Kidney disease,532,6.6,Washington
1143,Kidney disease,481,19.3,West Virginia
1144,Kidney disease,960,13,Wisconsin
1145,Kidney disease,66,10,Wyoming
1146,Unintentional injuries,2552,50.9,Alabama
1147,Unintentional injuries,388,57.9,Alaska
1148,Unintentional injuries,3539,49.2,Arizona
1149,Unintentional injuries,1538,49.6,Arkansas
1150,Unintentional injuries,12544,30.6,California
1151,Unintentional injuries,2725,49.7,Colorado
1152,Unintentional injuries,1799,44.8,Connecticut
1153,Unintentional injuries,449,46,Delaware
1154,Unintentional injuries,265,40.2,District of Columbia
1155,Unintentional injuries,10578,46.2,Florida
1156,Unintentional injuries,4344,43.2,Georgia
1157,Unintentional injuries,536,32.2,Hawaii
1158,Unintentional injuries,746,44.7,Idaho
1159,Unintentional injuries,4850,35.8,Illinois
1160,Unintentional injuries,3258,47.7,Indiana
1161,Unintentional injuries,1537,42.1,Iowa
1162,Unintentional injuries,1475,47.2,Kansas
1163,Unintentional injuries,2962,66,Kentucky
1164,Unintentional injuries,2578,54.7,Louisiana
1165,Unintentional injuries,802,53.8,Maine
1166,Unintentional injuries,1903,29.7,Maryland
1167,Unintentional injuries,3229,44,Massachusetts
1168,Unintentional injuries,4647,43.9,Michigan
1169,Unintentional injuries,2574,42,Minnesota
1170,Unintentional injuries,1814,59.8,Mississippi
1171,Unintentional injuries,3309,50.9,Missouri
1172,Unintentional injuries,637,56.3,Montana
1173,Unintentional injuries,799,38.9,Nebraska
1174,Unintentional injuries,1340,45.4,Nevada
1175,Unintentional injuries,815,59,New Hampshire
1176,Unintentional injuries,3218,33.7,New Jersey
1177,Unintentional injuries,1430,67.3,New Mexico
1178,Unintentional injuries,6515,30.2,New York
1179,Unintentional injuries,4991,47.9,North Carolina
1180,Unintentional injuries,368,44.1,North Dakota
1181,Unintentional injuries,6756,55.9,Ohio
1182,Unintentional injuries,2422,60.1,Oklahoma
1183,Unintentional injuries,1999,44.5,Oregon
