ID,Cause_Name,State
988,Influenza and pneumonia,Wisconsin
989,Influenza and pneumonia,Wyoming
990,Suicide,Alabama
991,Suicide,Alaska
992,Suicide,Arizona
993,Suicide,Arkansas
994,Suicide,California
995,Suicide,Colorado
996,Suicide,Connecticut
997,Suicide,Delaware
998,Suicide,District of Columbia
999,Suicide,Florida
1000,Suicide,Georgia
1001,Suicide,Hawaii
1002,Suicide,Idaho
1003,Suicide,Illinois
1004,Suicide,Indiana
1005,Suicide,Iowa
1006,Suicide,Kansas
1007,Suicide,Kentucky
1008,Suicide,Louisiana
1009,Suicide,Maine
1010,Suicide,Maryland
1011,Suicide,Massachusetts
1012,Suicide,Michigan
1013,Suicide,Minnesota
1014,Suicide,Mississippi
1015,Suicide,Missouri
1016,Suicide,Montana
1017,Suicide,Nebraska
1018,Suicide,Nevada
1019,Suicide,New Hampshire
1020,Suicide,New Jersey
1021,Suicide,New Mexico
1022,Suicide,New York
1023,Suicide,North Carolina
1024,Suicide,North Dakota
1025,Suicide,Ohio
1026,Suicide,Oklahoma
1027,Suicide,Oregon
1028,Suicide,Pennsylvania
1029,Suicide,Rhode Island
1030,Suicide,South Carolina
1031,Suicide,South Dakota
1032,Suicide,Tennessee
1033,Suicide,Texas
1034,Suicide,United States
1035,Suicide,Utah
1036,Suicide,Vermont
1037,Suicide,Virginia
1038,Suicide,Washington
1039,Suicide,West Virginia
1040,Suicide,Wisconsin
1041,Suicide,Wyoming
1042,Cancer,Alabama
1043,Cancer,Alaska
1044,Cancer,Arizona
1045,Cancer,Arkansas
1046,Cancer,California
1047,Cancer,Colorado
1048,Cancer,Connecticut
1049,Cancer,Delaware
1050,Cancer,District of Columbia
1051,Cancer,Florida
1052,Cancer,Georgia
1053,Cancer,Hawaii
1054,Cancer,Idaho
1055,Cancer,Illinois
1056,Cancer,Indiana
1057,Cancer,Iowa
1058,Cancer,Kansas
1059,Cancer,Kentucky
1060,Cancer,Louisiana
1061,Cancer,Maine
1062,Cancer,Maryland
1063,Cancer,Massachusetts
1064,Cancer,Michigan
1065,Cancer,Minnesota
1066,Cancer,Mississippi
1067,Cancer,Missouri
1068,Cancer,Montana
1069,Cancer,Nebraska
1070,Cancer,Nevada
1071,Cancer,New Hampshire
1072,Cancer,New Jersey
1073,Cancer,New Mexico
1074,Cancer,New York
1075,Cancer,North Carolina
1076,Cancer,North Dakota
1077,Cancer,Ohio
1078,Cancer,Oklahoma
1079,Cancer,Oregon
1080,Cancer,Pennsylvania
1081,Cancer,Rhode Island
1082,Cancer,South Carolina
1083,Cancer,South Dakota
1084,Cancer,Tennessee
1085,Cancer,Texas
1086,Cancer,United States
1087,Cancer,Utah
1088,Cancer,Vermont
1089,Cancer,Virginia
1090,Cancer,Washington
1091,Cancer,West Virginia
1092,Cancer,Wisconsin
1093,Cancer,Wyoming
1094,Kidney disease,Alabama
1095,Kidney disease,Alaska
1096,Kidney disease,Arizona
1097,Kidney disease,Arkansas
1098,Kidney disease,California
1099,Kidney disease,Colorado
1100,Kidney disease,Connecticut
1101,Kidney disease,Delaware
1102,Kidney disease,District of Columbia
1103,Kidney disease,Florida
1104,Kidney disease,Georgia
1105,Kidney disease,Hawaii
1106,Kidney disease,Idaho
1107,Kidney disease,Illinois
1108,Kidney disease,Indiana
1109,Kidney disease,Iowa
1110,Kidney disease,Kansas
1111,Kidney disease,Kentucky
1112,Kidney disease,Louisiana
1113,Kidney disease,Maine
1114,Kidney disease,Maryland
1115,Kidney disease,Massachusetts
1116,Kidney disease,Michigan
1117,Kidney disease,Minnesota
1118,Kidney disease,Mississippi
1119,Kidney disease,Missouri
1120,Kidney disease,Montana
1121,Kidney disease,Nebraska
1122,Kidney disease,Nevada
1123,Kidney disease,New Hampshire
1124,Kidney disease,New Jersey
1125,Kidney disease,New Mexico
1126,Kidney disease,New York
1127,Kidney disease,North Carolina
1128,Kidney disease,North Dakota
1129,Kidney disease,Ohio
1130,Kidney disease,Oklahoma
1131,Kidney disease,Oregon
1132,Kidney disease,Pennsylvania
1133,Kidney disease,Rhode Island
1134,Kidney disease,South Carolina
1135,Kidney disease,South Dakota
1136,Kidney disease,Tennessee
1137,Kidney disease,Texas
1138,Kidney disease,United States
1139,Kidney disease,Utah
1140,Kidney disease,Vermont
1141,Kidney disease,Virginia
1142,Kidney disease,Washington
1143,Kidney disease,West Virginia
1144,Kidney disease,Wisconsin
1145,Kidney disease,Wyoming
1146,Unintentional injuries,Alabama
1147,Unintentional injuries,Alaska
1148,Unintentional injuries,Arizona
1149,Unintentional injuries,Arkansas
1150,Unintentional injuries,California
1151,Unintentional injuries,Colorado
1152,Unintentional injuries,Connecticut
1153,Unintentional injuries,Delaware
1154,Unintentional injuries,District of Columbia
1155,Unintentional injuries,Florida
1156,Unintentional injuries,Georgia
1157,Unintentional injuries,Hawaii
1158,Unintentional injuries,Idaho
1159,Unintentional injuries,Illinois
1160,Unintentional injuries,Indiana
1161,Unintentional injuries,Iowa
1162,Unintentional injuries,Kansas
1163,Unintentional injuries,Kentucky
1164,Unintentional injuries,Louisiana
1165,Unintentional injuries,Maine
1166,Unintentional injuries,Maryland
1167,Unintentional injuries,Massachusetts
1168,Unintentional injuries,Michigan
1169,Unintentional injuries,Minnesota
1170,Unintentional injuries,Mississippi
1171,Unintentional injuries,Missouri
1172,Unintentional injuries,Montana
1173,Unintentional injuries,Nebraska
1174,Unintentional injuries,Nevada
1175,Unintentional injuries,New Hampshire
1176,Unintentional injuries,New Jersey
1177,Unintentional injuries,New Mexico
1178,Unintentional injuries,New York
1179,Unintentional injuries,North Carolina
1180,Unintentional injuries,North Dakota
1181,Unintentional injuries,Ohio
1182,Unintentional injuries,Oklahoma
1183,Unintentional injuries,Oregon
1184,Unintentional injuries,Pennsylvania
1185,Unintentional injuries,Rhode Island
1186,Unintentional injuries,South Carolina
1187,Unintentional injuries,South Dakota
1188,Unintentional injuries,Tennessee
1189,Unintentional injuries,Texas
1190,Unintentional injuries,United States
1191,Unintentional injuries,Utah
1192,Unintentional injuries,Vermont
1193,Unintentional injuries,Virginia
1194,Unintentional injuries,Washington
1195,Unintentional injuries,West Virginia
1196,Unintentional injuries,Wisconsin
1197,Unintentional injuries,Wyoming
1198,All causes,Alabama
1199,All causes,Alaska
1200,All causes,Arizona
1201,All causes,Arkansas
1202,All causes,California
1203,All causes,Colorado
1204,All causes,Connecticut
1205,All causes,Delaware
1206,All causes,District of Columbia
1207,All causes,Florida
1208,All causes,Georgia
1209,All causes,Hawaii
1210,All causes,Idaho
1211,All causes,Illinois
1212,All causes,Indiana
1213,All causes,Iowa
1214,All causes,Kansas
1215,All causes,Kentucky
1216,All causes,Louisiana
1217,All causes,Maine
1218,All causes,Maryland
1219,All causes,Massachusetts
1220,All causes,Michigan
1221,All causes,Minnesota
1222,All causes,Mississippi
1223,All causes,Missouri
1224,All causes,Montana
1225,All causes,Nebraska
1226,All causes,Nevada
1227,All causes,New Hampshire
1228,All causes,New Jersey
1229,All causes,New Mexico
1230,All causes,New York
1231,All causes,North Carolina
1232,All causes,North Dakota
1233,All causes,Ohio
1234,All causes,Oklahoma
1235,All causes,Oregon
1236,All causes,Pennsylvania
1237,All causes,Rhode Island
1238,All causes,South Carolina
1239,All causes,South Dakota
1240,All causes,Tennessee
1241,All causes,Texas
1242,All causes,United States
1243,All causes,Utah
1244,All causes,Vermont
1245,All causes,Virginia
1246,All causes,Washington
1247,All causes,West Virginia
1248,All causes,Wisconsin
1249,All causes,Wyoming
1250,Alzheimer's disease,Alabama
1251,Alzheimer's disease,Alaska
1252,Alzheimer's disease,Arizona
1253,Alzheimer's disease,Arkansas
1254,Alzheimer's disease,California
1255,Alzheimer's disease,Colorado
1256,Alzheimer's disease,Connecticut
1257,Alzheimer's disease,Delaware
1258,Alzheimer's disease,District of Columbia
1259,Alzheimer's disease,Florida
1260,Alzheimer's disease,Georgia
1261,Alzheimer's disease,Hawaii
1262,Alzheimer's disease,Idaho
1263,Alzheimer's disease,Illinois
1264,Alzheimer's disease,Indiana
1265,Alzheimer's disease,Iowa
1266,Alzheimer's disease,Kansas
1267,Alzheimer's disease,Kentucky
1268,Alzheimer's disease,Louisiana
1269,Alzheimer's disease,Maine
1270,Alzheimer's disease,Maryland
1271,Alzheimer's disease,Massachusetts
1272,Alzheimer's disease,Michigan
1273,Alzheimer's disease,Minnesota
1274,Alzheimer's disease,Mississippi
1275,Alzheimer's disease,Missouri
1276,Alzheimer's disease,Montana
1277,Alzheimer's disease,Nebraska
1278,Alzheimer's disease,Nevada
1279,Alzheimer's disease,New Hampshire
1280,Alzheimer's disease,New Jersey
1281,Alzheimer's disease,New Mexico
1282,Alzheimer's disease,New York
1283,Alzheimer's disease,North Carolina
1284,Alzheimer's disease,North Dakota
1285,Alzheimer's disease,Ohio
1286,Alzheimer's disease,Oklahoma
1287,Alzheimer's disease,Oregon
1288,Alzheimer's disease,Pennsylvania
1289,Alzheimer's disease,Rhode Island
1290,Alzheimer's disease,South Carolina
1291,Alzheimer's disease,South Dakota
1292,Alzheimer's disease,Tennessee
1293,Alzheimer's disease,Texas
1294,Alzheimer's disease,United States
1295,Alzheimer's disease,Utah
1296,Alzheimer's disease,Vermont
1297,Alzheimer's disease,Virginia
1298,Alzheimer's disease,Washington
1299,Alzheimer's disease,West Virginia
1300,Alzheimer's disease,Wisconsin
1301,Alzheimer's disease,Wyoming
1302,Stroke,Alabama
1303,Stroke,Alaska
1304,Stroke,Arizona
1305,Stroke,Arkansas
1306,Stroke,California
1307,Stroke,Colorado
1308,Stroke,Connecticut
1309,Stroke,Delaware
1310,Stroke,District of Columbia
1311,Stroke,Florida
1312,Stroke,Georgia
1313,Stroke,Hawaii
1314,Stroke,Idaho
1315,Stroke,Illinois
1316,Stroke,Indiana
1317,Stroke,Iowa
1318,Stroke,Kansas
1319,Stroke,Kentucky
1320,Stroke,Louisiana
1321,Stroke,Maine
1322,Stroke,Maryland
1323,Stroke,Massachusetts
1324,Stroke,Michigan
1325,Stroke,Minnesota
1326,Stroke,Mississippi
1327,Stroke,Missouri
1328,Stroke,Montana
1329,Stroke,Nebraska
1330,Stroke,Nevada
1331,Stroke,New Hampshire
1332,Stroke,New Jersey
1333,Stroke,New Mexico
1334,Stroke,New York
1335,Stroke,North Carolina
1336,Stroke,North Dakota
1337,Stroke,Ohio
1338,Stroke,Oklahoma
1339,Stroke,Oregon
1340,Stroke,Pennsylvania
1341,Stroke,Rhode Island
1342,Stroke,South Carolina
1343,Stroke,South Dakota
1344,Stroke,Tennessee
1345,Stroke,Texas
1346,Stroke,United States
1347,Stroke,Utah
1348,Stroke,Vermont
1349,Stroke,Virginia
1350,Stroke,Washington
1351,Stroke,West Virginia
1352,Stroke,Wisconsin
1353,Stroke,Wyoming
1354,CLRD,Alabama
1355,CLRD,Alaska
1356,CLRD,Arizona
1357,CLRD,Arkansas
1358,CLRD,California
1359,CLRD,Colorado
1360,CLRD,Connecticut
1361,CLRD,Delaware
1362,CLRD,District of Columbia
1363,CLRD,Florida
1364,CLRD,Georgia
1365,CLRD,Hawaii
1366,CLRD,Idaho
1367,CLRD,Illinois
1368,CLRD,Indiana
1369,CLRD,Iowa
1370,CLRD,Kansas
1371,CLRD,Kentucky
1372,CLRD,Louisiana
1373,CLRD,Maine
1374,CLRD,Maryland
1375,CLRD,Massachusetts
1376,CLRD,Michigan
1377,CLRD,Minnesota
1378,CLRD,Mississippi
1379,CLRD,Missouri
1380,CLRD,Montana
1381,CLRD,Nebraska
1382,CLRD,Nevada
1383,CLRD,New Hampshire
1384,CLRD,New Jersey
1385,CLRD,New Mexico
1386,CLRD,New York
1387,CLRD,North Carolina
1388,CLRD,North Dakota
1389,CLRD,Ohio
1390,CLRD,Oklahoma
1391,CLRD,Oregon
1392,CLRD,Pennsylvania
1393,CLRD,Rhode Island
1394,CLRD,South Carolina
1395,CLRD,South Dakota
1396,CLRD,Tennessee
1397,CLRD,Texas
1398,CLRD,United States
1399,CLRD,Utah
1400,CLRD,Vermont
1401,CLRD,Virginia
1402,CLRD,Washington
1403,CLRD,West Virginia
1404,CLRD,Wisconsin
1405,CLRD,Wyoming
1406,Diabetes,Alabama
1407,Diabetes,Alaska
1408,Diabetes,Arizona
1409,Diabetes,Arkansas
1410,Diabetes,California
1411,Diabetes,Colorado
1412,Diabetes,Connecticut
1413,Diabetes,Delaware
1414,Diabetes,District of Columbia
1415,Diabetes,Florida
1416,Diabetes,Georgia
1417,Diabetes,Hawaii
1418,Diabetes,Idaho
1419,Diabetes,Illinois
1420,Diabetes,Indiana
1421,Diabetes,Iowa
1422,Diabetes,Kansas
1423,Diabetes,Kentucky
1424,Diabetes,Louisiana
1425,Diabetes,Maine
1426,Diabetes,Maryland
1427,Diabetes,Massachusetts
1428,Diabetes,Michigan
1429,Diabetes,Minnesota
1430,Diabetes,Mississippi
1431,Diabetes,Missouri
1432,Diabetes,Montana
1433,Diabetes,Nebraska
1434,Diabetes,Nevada
1435,Diabetes,New Hampshire
1436,Diabetes,New Jersey
1437,Diabetes,New Mexico
1438,Diabetes,New York
1439,Diabetes,North Carolina
1440,Diabetes,North Dakota
1441,Diabetes,Ohio
1442,Diabetes,Oklahoma
1443,Diabetes,Oregon
1444,Diabetes,Pennsylvania
1445,Diabetes,Rhode Island
1446,Diabetes,South Carolina
1447,Diabetes,South Dakota
1448,Diabetes,Tennessee
1449,Diabetes,Texas
1450,Diabetes,United States
1451,Diabetes,Utah
1452,Diabetes,Vermont
1453,Diabetes,Virginia
1454,Diabetes,Washington
1455,Diabetes,West Virginia
1456,Diabetes,Wisconsin
1457,Diabetes,Wyoming
1458,Heart disease,Alabama
1459,Heart disease,Alaska
1460,Heart disease,Arizona
1461,Heart disease,Arkansas
1462,Heart disease,California
1463,Heart disease,Colorado
1464,Heart disease,Connecticut
1465,Heart disease,Delaware
1466,Heart disease,District of Columbia
1467,Heart disease,Florida
1468,Heart disease,Georgia
1469,Heart disease,Hawaii
1470,Heart disease,Idaho
1471,Heart disease,Illinois
1472,Heart disease,Indiana
1473,Heart disease,Iowa
1474,Heart disease,Kansas
1475,Heart disease,Kentucky
1476,Heart disease,Louisiana
1477,Heart disease,Maine
1478,Heart disease,Maryland
1479,Heart disease,Massachusetts
1480,Heart disease,Michigan
1481,Heart disease,Minnesota
1482,Heart disease,Mississippi
1483,Heart disease,Missouri
1484,Heart disease,Montana
1485,Heart disease,Nebraska
1486,Heart disease,Nevada
1487,Heart disease,New Hampshire
1488,Heart disease,New Jersey
1489,Heart disease,New Mexico
1490,Heart disease,New York
1491,Heart disease,North Carolina
1492,Heart disease,North Dakota
1493,Heart disease,Ohio
1494,Heart disease,Oklahoma
1495,Heart disease,Oregon
1496,Heart disease,Pennsylvania
1497,Heart disease,Rhode Island
1498,Heart disease,South Carolina
1499,Heart disease,South Dakota
1500,Heart disease,Tennessee
1501,Heart disease,Texas
1502,Heart disease,United States
1503,Heart disease,Utah
1504,Heart disease,Vermont
1505,Heart disease,Virginia
1506,Heart disease,Washington
1507,Heart disease,West Virginia
1508,Heart disease,Wisconsin
1509,Heart disease,Wyoming
1510,Influenza and pneumonia,Alabama
1511,Influenza and pneumonia,Alaska
1512,Influenza and pneumonia,Arizona
1513,Influenza and pneumonia,Arkansas
1514,Influenza and pneumonia,California
1515,Influenza and pneumonia,Colorado
1516,Influenza and pneumonia,Connecticut
1517,Influenza and pneumonia,Delaware
1518,Influenza and pneumonia,District of Columbia
1519,Influenza and pneumonia,Florida
1520,Influenza and pneumonia,Georgia
1521,Influenza and pneumonia,Hawaii
1522,Influenza and pneumonia,Idaho
1523,Influenza and pneumonia,Illinois
1524,Influenza and pneumonia,Indiana
1525,Influenza and pneumonia,Iowa
1526,Influenza and pneumonia,Kansas
1527,Influenza and pneumonia,Kentucky
1528,Influenza and pneumonia,Louisiana
1529,Influenza and pneumonia,Maine
1530,All causes,Rhode Island
1531,Influenza and pneumonia,Maryland
1532,Influenza and pneumonia,Massachusetts
1533,Influenza and pneumonia,Michigan
1534,Influenza and pneumonia,Minnesota
1535,Influenza and pneumonia,Mississippi
1536,Influenza and pneumonia,Missouri
1537,Influenza and pneumonia,Montana
1538,Influenza and pneumonia,Nebraska
1539,Influenza and pneumonia,Nevada
1540,Influenza and pneumonia,New Hampshire
1541,Influenza and pneumonia,New Jersey
1542,Influenza and pneumonia,New Mexico
1543,Influenza and pneumonia,New York
1544,Influenza and pneumonia,North Carolina
1545,Influenza and pneumonia,North Dakota
1546,Influenza and pneumonia,Ohio
1547,Influenza and pneumonia,Oklahoma
1548,Influenza and pneumonia,Oregon
1549,Influenza and pneumonia,Pennsylvania
1550,Influenza and pneumonia,Rhode Island
1551,Influenza and pneumonia,South Carolina
1552,Influenza and pneumonia,South Dakota
1553,Influenza and pneumonia,Tennessee
1554,Influenza and pneumonia,Texas
1555,Influenza and pneumonia,United States
1556,Influenza and pneumonia,Utah
1557,Influenza and pneumonia,Vermont
1558,Influenza and pneumonia,Virginia
1559,Influenza and pneumonia,Washington
1560,Influenza and pneumonia,West Virginia
1561,Influenza and pneumonia,Wisconsin
1562,Influenza and pneumonia,Wyoming
1563,Suicide,Alabama
1564,Suicide,Alaska
1565,Suicide,Arizona
1566,Suicide,Arkansas
1567,Suicide,California
1568,Suicide,Colorado
1569,Suicide,Connecticut
1570,Suicide,Delaware
1571,Suicide,District of Columbia
1572,Suicide,Florida
1573,Suicide,Georgia
1574,Suicide,Hawaii
1575,Suicide,Idaho
1576,Suicide,Illinois
1577,Suicide,Indiana
1578,Suicide,Iowa
1579,Suicide,Kansas
1580,Suicide,Kentucky
1581,Suicide,Louisiana
1582,Suicide,Maine
1583,Suicide,Maryland
1584,Suicide,Massachusetts
1585,Suicide,Michigan
1586,Suicide,Minnesota
1587,Suicide,Mississippi
1588,Suicide,Missouri
1589,Suicide,Montana
1590,Suicide,Nebraska
1591,Suicide,Nevada
1592,Suicide,New Hampshire
1593,Suicide,New Jersey
